,Ministério da Educação,,,,,,,,,,,,,,,,,,,
2024,Acre,Urbana,Pública,14.5,11.7,18.3,3.2,9.4,13.6,15.1,16.6,19.3,16.9,17.8,19.2,20.4,23.2,20.1,16.9,--
2024,Acre,Rural,Pública,33.8,25.6,44.6,9.6,21.6,28.8,32.0,35.0,42.1,43.3,46.1,47.9,44.2,45.7,43.5,42.6,--
2024,Amazonas,Total,Total,14.2,9.3,20.5,3.3,6.1,10.8,11.0,14.8,19.2,20.4,21.3,21.0,27.1,28.3,27.6,24.8,--
2024,Amazonas,Urbana,Total,11.6,7.9,16.2,3.0,5.6,9.4,9.2,11.9,15.6,16.6,16.8,15.9,22.1,24.5,22.7,18.4,--
2024,Amazonas,Rural,Total,22.4,13.6,34.1,4.1,7.8,15.0,16.9,23.4,30.7,32.6,36.1,37.9,50.5,48.1,50.4,53.2,--
2024,Amazonas,Total,Federal,6.8,--,6.8,--,--,--,--,--,6.9,6.6,4.7,9.2,14.0,14.3,12.9,14.8,--
2024,Amazonas,Urbana,Federal,6.8,--,6.8,--,--,--,--,--,6.9,6.6,4.7,9.2,14.2,14.5,13.1,14.9,--
2024,Amazonas,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,13.0,13.3,11.6,14.2,--
2024,Amazonas,Total,Estadual,11.9,5.5,15.5,0.7,2.8,7.2,6.8,8.0,15.1,15.3,16.0,15.7,28.7,30.0,29.2,26.3,--
2024,Amazonas,Urbana,Estadual,11.0,5.1,14.5,0.6,2.6,6.9,6.4,7.4,14.2,14.4,14.7,14.6,23.5,26.0,24.1,19.4,--
2024,Amazonas,Rural,Estadual,25.3,13.6,29.6,3.0,8.8,13.9,16.7,19.4,27.8,27.0,33.3,30.0,51.5,49.2,51.5,54.3,--
2024,Amazonas,Total,Municipal,16.4,10.9,26.3,3.9,7.3,12.4,12.9,17.9,23.9,26.0,27.9,28.1,--,--,--,--,--
2024,Amazonas,Urbana,Municipal,13.2,9.6,20.6,3.8,7.1,11.1,11.0,15.0,19.2,21.3,22.1,20.1,--,--,--,--,--
2024,Amazonas,Rural,Municipal,22.2,13.6,34.8,4.1,7.8,15.1,16.9,23.6,31.0,33.3,36.6,39.2,--,--,--,--,--
2024,Amazonas,Total,Privada,4.7,4.2,5.8,2.2,3.0,5.3,5.0,5.8,5.1,5.8,6.1,6.1,5.9,6.5,5.9,4.9,--
2024,Amazonas,Urbana,Privada,4.7,4.2,5.8,2.2,3.1,5.3,5.0,5.8,5.1,5.8,6.1,6.2,5.8,6.5,5.9,4.9,--
2024,Amazonas,Rural,Privada,3.8,3.5,4.0,0.0,0.0,7.7,0.0,10.5,8.7,3.3,6.3,0.0,7.5,10.5,6.8,4.0,--
2024,Amazonas,Total,Pública,15.0,9.8,21.5,3.4,6.5,11.4,11.6,15.5,20.2,21.4,22.4,22.0,28.2,29.5,28.7,25.9,--
2024,Amazonas,Urbana,Pública,12.3,8.4,17.2,3.1,6.0,10.0,9.7,12.6,16.5,17.6,17.8,16.8,23.2,25.6,23.8,19.2,--
2024,Amazonas,Rural,Pública,22.4,13.6,34.2,4.1,7.8,15.0,16.9,23.4,30.7,32.6,36.1,37.9,50.6,48.2,50.6,53.4,--
2024,Roraima,Total,Total,17.8,14.6,22.4,11.6,11.1,15.9,15.4,19.6,21.4,22.1,22.5,23.7,21.2,25.5,25.0,12.3,83.3
2024,Roraima,Urbana,Total,16.5,13.9,20.2,12.8,10.3,14.2,14.3,18.0,20.2,20.0,19.7,20.8,18.1,22.8,22.6,8.6,--
2024,Roraima,Rural,Total,21.7,16.8,29.2,7.7,13.2,20.3,18.4,24.1,25.3,28.4,30.9,33.3,32.5,34.7,32.5,29.0,83.3
2024,Roraima,Total,Federal,2.5,0.8,3.6,0.0,0.0,0.0,4.2,0.0,4.2,4.0,0.0,6.0,15.9,18.5,8.7,16.0,--
2024,Roraima,Urbana,Federal,2.5,0.8,3.6,0.0,0.0,0.0,4.2,0.0,4.2,4.0,0.0,6.0,9.0,9.4,12.3,6.2,--
2024,Roraima,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,24.4,30.9,5.5,28.5,--
2024,Roraima,Total,Estadual,23.5,23.3,23.5,14.4,19.7,27.8,23.3,29.4,22.7,23.1,23.4,24.9,22.3,27.0,26.5,12.6,--
2024,Roraima,Urbana,Estadual,21.6,100.0,21.5,100.0,--,--,--,100.0,21.7,21.3,20.9,22.2,19.2,24.7,23.9,9.0,--
2024,Roraima,Rural,Estadual,26.5,23.0,29.3,12.8,19.7,27.8,23.3,29.4,25.4,28.2,30.8,33.7,33.2,35.0,34.3,29.0,--
2024,Roraima,Total,Municipal,14.7,14.2,25.2,11.9,10.5,14.7,15.2,19.4,21.1,27.5,31.5,27.8,--,--,--,--,--
2024,Roraima,Urbana,Municipal,15.1,14.9,23.5,13.4,11.1,15.2,15.4,19.5,20.3,25.8,29.7,28.1,--,--,--,--,--
2024,Roraima,Rural,Municipal,12.4,11.1,28.6,3.6,7.4,12.2,14.0,18.9,24.0,30.2,33.3,27.6,--,--,--,--,--
2024,Roraima,Total,Privada,3.2,2.8,3.9,3.3,1.0,4.2,3.1,2.1,3.0,4.2,4.4,4.1,7.1,6.6,9.4,4.4,83.3
2024,Roraima,Urbana,Privada,3.2,2.8,3.9,3.3,1.0,4.2,3.1,2.1,3.0,4.2,4.4,4.1,6.2,5.5,9.1,4.2,--
2024,Roraima,Rural,Privada,--,--,--,--,--,--,--,--,--,--,--,--,63.6,75.0,66.7,20.0,83.3
2024,Roraima,Total,Pública,18.7,15.4,23.5,12.1,11.7,16.7,16.3,20.8,22.4,23.3,23.6,24.9,22.0,26.5,25.9,12.8,--
2024,Roraima,Urbana,Pública,17.6,14.9,21.5,13.6,11.1,15.2,15.4,19.5,21.4,21.4,21.0,22.2,18.9,23.9,23.7,8.9,--
2024,Roraima,Rural,Pública,21.7,16.8,29.2,7.7,13.2,20.3,18.4,24.1,25.3,28.4,30.9,33.3,32.4,34.6,32.4,29.0,--
2024,Pará,Total,Total,21.5,14.0,30.8,3.0,6.2,14.7,19.6,24.6,30.8,31.3,30.6,30.4,31.1,31.3,31.3,30.4,69.0
2024,Pará,Urbana,Total,18.0,11.9,25.3,2.7,6.0,12.8,17.1,19.5,24.9,26.2,25.4,24.3,28.5,29.0,28.8,27.5,69.0
2024,Pará,Rural,Total,28.6,18.0,42.8,3.5,6.6,18.1,24.6,33.8,42.8,42.5,42.2,44.1,42.1,46.9,38.7,43.8,--
2024,Pará,Total,Federal,5.5,2.9,6.6,1.0,0.0,2.6,4.7,4.7,2.5,8.2,7.8,7.4,17.6,15.2,17.8,20.4,--
2024,Pará,Urbana,Federal,5.5,2.9,6.6,1.0,0.0,2.6,4.7,4.7,2.5,8.2,7.8,7.4,16.8,14.6,17.0,19.6,--
2024,Pará,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,38.8,35.0,41.1,40.9,--
2024,Pará,Total,Estadual,25.1,15.2,28.8,6.4,11.1,15.7,20.1,18.6,25.8,29.5,30.0,29.4,33.6,34.1,33.6,33.1,69.0
2024,Pará,Urbana,Estadual,24.3,15.2,28.1,6.3,11.2,15.7,20.2,18.4,24.6,28.9,29.5,28.6,31.4,31.8,31.7,30.5,69.0
2024,Pará,Rural,Estadual,34.1,17.3,35.4,11.1,8.2,17.8,18.2,27.0,35.9,35.4,34.8,35.7,42.2,47.6,38.8,43.7,--
2024,Pará,Total,Municipal,23.0,15.1,34.4,3.0,6.4,15.8,21.3,27.1,34.7,34.7,34.0,34.0,27.8,30.3,21.6,32.7,--
2024,Pará,Urbana,Municipal,19.3,13.1,28.3,2.7,6.3,14.2,18.9,22.2,28.8,29.2,28.1,26.5,23.8,17.9,18.4,32.7,--
2024,Pará,Rural,Municipal,28.4,18.1,43.3,3.5,6.6,18.1,24.7,33.9,43.1,42.9,42.7,44.8,100.0,100.0,100.0,--,--
2024,Pará,Total,Privada,5.5,4.5,7.0,1.7,2.9,4.7,6.5,6.7,6.7,7.3,6.6,7.4,6.9,7.7,6.8,6.1,--
2024,Pará,Urbana,Privada,5.5,4.5,6.9,1.7,2.9,4.7,6.5,6.7,6.6,7.1,6.5,7.3,6.2,7.3,6.1,5.0,--
2024,Pará,Rural,Privada,12.3,3.7,20.5,0.0,1.4,1.6,4.5,10.0,8.1,30.8,24.0,17.9,31.0,19.2,30.3,49.3,--
2024,Pará,Total,Pública,23.2,15.1,33.2,3.1,6.6,15.8,21.2,26.6,33.3,33.7,33.1,32.9,33.2,33.5,33.2,32.8,69.0
2024,Pará,Urbana,Pública,20.1,13.3,28.1,2.9,6.7,14.3,19.0,21.8,27.8,29.1,28.4,27.1,30.9,31.3,31.2,30.1,69.0
2024,Pará,Rural,Pública,28.6,18.1,42.9,3.5,6.6,18.1,24.7,33.9,42.8,42.5,42.2,44.2,42.2,47.5,38.8,43.7,--
2024,Amapá,Total,Total,22.6,17.3,30.0,6.0,9.8,19.4,23.4,26.8,32.2,30.6,28.9,27.8,32.0,37.6,29.9,25.9,--
2024,Amapá,Urbana,Total,20.4,15.2,27.3,5.4,9.2,17.7,20.6,22.3,29.5,27.9,25.9,25.6,29.8,35.7,27.6,23.7,--
2024,Amapá,Rural,Total,31.1,24.5,43.4,7.8,12.1,25.4,32.9,41.3,44.9,44.4,44.1,39.2,46.9,49.9,46.2,42.3,--
2024,Amapá,Total,Federal,--,--,--,--,--,--,--,--,--,--,--,--,14.5,10.3,12.8,23.3,--
2024,Amapá,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,--,--,14.5,10.3,12.8,23.3,--
2024,Amapá,Total,Estadual,29.6,24.0,32.2,9.2,13.2,24.8,31.2,36.0,33.9,32.5,31.4,30.3,35.3,41.7,33.2,28.1,--
2024,Amapá,Urbana,Estadual,26.7,19.1,29.6,7.1,11.0,20.3,25.6,27.5,31.1,29.8,28.9,28.4,33.4,40.3,31.1,26.0,--
2024,Amapá,Rural,Estadual,39.0,33.9,43.3,13.4,18.0,34.0,42.4,51.6,45.2,44.6,43.1,39.1,46.9,50.1,45.9,42.6,--
2024,Amapá,Total,Municipal,17.8,16.4,36.2,5.6,9.7,19.5,22.3,25.6,40.3,38.6,32.3,29.9,--,--,--,--,--
2024,Amapá,Urbana,Municipal,17.6,16.1,35.3,5.8,10.0,19.5,21.5,23.8,40.7,38.6,27.3,29.3,--,--,--,--,--
2024,Amapá,Rural,Municipal,18.9,17.8,42.9,4.8,8.4,19.1,25.3,32.4,36.7,38.4,58.8,34.2,--,--,--,--,--
2024,Amapá,Total,Privada,3.6,2.8,4.7,0.9,1.6,2.5,5.1,4.0,5.9,3.7,4.2,5.0,7.3,7.5,8.4,5.7,--
2024,Amapá,Urbana,Privada,3.2,2.8,3.7,0.9,1.6,2.5,5.1,4.0,5.0,2.9,3.3,3.7,4.4,4.3,4.9,3.9,--
2024,Amapá,Rural,Privada,56.7,--,56.7,--,--,--,--,--,54.2,47.6,57.1,66.7,46.1,46.7,51.4,36.4,--
2024,Amapá,Total,Pública,24.5,18.8,32.5,6.5,10.7,21.1,25.3,29.2,34.4,33.0,31.5,30.3,34.3,40.1,32.1,27.9,--
2024,Amapá,Urbana,Pública,22.7,16.9,30.1,6.1,10.3,19.7,22.7,24.9,32.0,30.5,28.8,28.5,32.3,38.4,30.0,25.9,--
2024,Amapá,Rural,Pública,31.0,24.5,43.2,7.8,12.1,25.4,32.9,41.3,44.8,44.3,43.9,38.9,46.9,50.1,45.9,42.6,--
2024,Tocantins,Total,Total,8.8,4.9,13.3,1.4,2.7,6.0,6.9,7.6,10.2,12.3,14.5,16.0,17.6,18.0,18.8,15.7,--
2024,Tocantins,Urbana,Total,8.0,4.5,12.1,1.2,2.6,5.3,6.4,7.0,9.0,11.4,13.3,14.7,16.7,17.1,18.1,14.6,--
2024,Tocantins,Rural,Total,14.6,8.1,22.3,3.1,3.9,10.5,10.9,12.6,19.5,19.5,23.6,26.3,27.3,27.6,26.7,27.5,--
2024,Tocantins,Total,Federal,--,--,--,--,--,--,--,--,--,--,--,--,10.8,8.9,11.2,13.2,--
2024,Tocantins,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,--,--,9.8,8.2,9.7,12.6,--
2024,Tocantins,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,13.5,11.0,15.4,15.0,--
2024,Tocantins,Total,Estadual,14.4,12.2,14.5,10.0,10.7,17.2,10.9,11.3,10.2,12.8,15.9,18.0,18.9,19.5,20.2,16.6,--
2024,Tocantins,Urbana,Estadual,13.3,4.2,13.5,0.0,0.0,2.8,2.6,5.5,9.2,12.1,14.9,16.8,17.9,18.4,19.4,15.5,--
2024,Tocantins,Rural,Estadual,22.3,16.3,25.3,10.0,10.7,22.9,16.2,20.4,21.5,20.7,26.5,30.7,30.2,30.4,29.7,30.6,--
2024,Tocantins,Total,Municipal,6.9,4.9,13.6,1.3,2.7,6.0,7.2,8.0,12.2,13.8,14.2,14.4,--,--,--,--,--
2024,Tocantins,Urbana,Municipal,6.3,4.8,11.9,1.3,2.7,5.8,6.9,7.6,10.8,12.6,12.1,12.2,--,--,--,--,--
2024,Tocantins,Rural,Municipal,11.2,6.2,20.5,1.5,2.4,7.4,9.6,11.0,18.7,19.1,22.0,22.6,--,--,--,--,--
2024,Tocantins,Total,Privada,2.7,2.3,3.2,0.8,1.8,2.7,3.6,3.0,2.5,2.8,4.1,3.7,4.7,5.2,5.1,3.7,--
2024,Tocantins,Urbana,Privada,2.7,2.4,3.2,0.8,1.8,2.7,3.7,3.1,2.4,2.6,4.2,3.7,4.7,5.0,5.2,3.9,--
2024,Tocantins,Rural,Privada,2.5,0.9,4.0,0.0,0.0,3.0,0.0,1.5,4.2,7.6,1.1,3.4,5.3,15.8,3.3,0.0,--
2024,Tocantins,Total,Pública,9.5,5.2,14.2,1.5,2.9,6.4,7.4,8.2,11.0,13.2,15.4,17.1,18.5,18.9,19.8,16.5,--
2024,Tocantins,Urbana,Pública,8.7,4.8,13.1,1.3,2.7,5.7,6.8,7.5,9.8,12.3,14.2,15.7,17.5,18.0,19.0,15.4,--
2024,Tocantins,Rural,Pública,14.9,8.3,22.9,3.1,4.0,10.7,11.2,12.9,19.9,19.8,24.3,27.0,27.9,27.7,27.5,28.4,--
2024,Maranhão,Total,Total,13.4,7.5,20.4,2.2,3.8,7.2,10.5,13.3,18.7,20.1,21.4,21.4,23.0,24.4,22.6,21.6,65.6
2024,Maranhão,Urbana,Total,12.3,7.0,18.1,2.0,3.5,7.1,10.2,11.9,17.0,18.1,18.8,18.5,20.8,22.3,20.4,19.3,55.9
2024,Maranhão,Rural,Total,15.5,8.3,24.8,2.6,4.5,7.4,11.0,15.5,21.8,23.9,26.4,27.3,35.2,35.6,34.9,34.9,95.3
2024,Maranhão,Total,Federal,23.9,9.2,31.1,0.0,0.0,5.0,10.0,14.3,31.3,29.3,37.5,25.7,18.0,16.5,17.7,20.4,10.0
2024,Maranhão,Urbana,Federal,23.9,9.2,31.1,0.0,0.0,5.0,10.0,14.3,31.3,29.3,37.5,25.7,17.4,15.4,16.8,20.7,10.0
2024,Maranhão,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,19.8,19.3,20.6,19.7,--
2024,Maranhão,Total,Estadual,32.8,43.1,28.7,20.3,32.9,38.9,47.8,64.0,30.3,29.1,27.7,28.4,23.2,24.8,22.8,21.5,--
2024,Maranhão,Urbana,Estadual,12.7,6.3,13.1,0.8,2.9,3.5,18.1,9.6,8.7,10.7,13.9,15.7,21.4,23.1,21.1,19.7,--
2024,Maranhão,Rural,Estadual,53.2,47.0,59.9,23.0,36.3,43.3,50.0,69.3,58.0,60.9,59.3,61.1,33.3,34.5,32.9,32.2,--
2024,Maranhão,Total,Municipal,14.1,7.5,21.6,1.8,3.6,7.3,10.7,13.6,19.8,21.3,22.7,22.7,89.2,89.1,87.0,91.8,96.7
2024,Maranhão,Urbana,Municipal,13.8,7.7,20.3,1.5,3.5,7.9,11.2,13.4,19.1,20.3,21.1,20.6,87.3,89.1,86.2,80.0,100.0
2024,Maranhão,Rural,Municipal,14.5,7.3,23.8,2.1,3.7,6.4,10.0,13.8,20.9,22.9,25.6,26.2,90.3,89.1,87.5,94.0,95.3
2024,Maranhão,Total,Privada,5.5,4.7,6.9,3.5,3.5,4.6,6.4,6.0,7.0,6.7,6.8,7.0,12.4,12.9,9.7,13.6,84.1
2024,Maranhão,Urbana,Privada,5.5,4.7,6.7,3.6,3.5,4.6,6.4,5.9,6.9,6.4,6.7,6.8,9.6,9.1,7.2,11.3,84.1
2024,Maranhão,Rural,Privada,7.1,5.0,11.5,1.5,3.5,5.9,7.6,8.4,10.4,13.2,11.0,11.4,41.1,41.7,36.8,45.6,--
2024,Maranhão,Total,Pública,14.5,8.0,21.9,2.0,3.9,7.7,11.1,14.4,20.1,21.5,22.9,23.0,23.7,25.2,23.4,22.1,56.1
2024,Maranhão,Urbana,Pública,13.8,7.7,20.0,1.5,3.5,7.8,11.2,13.4,18.9,20.0,20.8,20.4,21.6,23.2,21.3,19.8,32.7
2024,Maranhão,Rural,Pública,15.6,8.4,25.0,2.6,4.5,7.5,11.1,15.6,22.0,24.1,26.6,27.5,35.0,35.3,34.8,34.6,95.3
2024,Piauí,Total,Total,12.4,7.4,18.7,1.8,3.5,7.2,10.7,13.2,17.7,19.0,19.0,19.0,23.8,24.7,23.6,23.0,--
2024,Piauí,Urbana,Total,12.0,7.3,17.5,2.0,3.7,7.3,10.6,12.6,16.8,17.7,17.6,17.7,23.1,24.1,22.9,22.2,--
2024,Piauí,Rural,Total,13.9,7.5,23.0,1.2,2.7,6.9,11.0,15.1,20.9,23.5,23.8,24.0,35.3,34.7,35.6,35.8,--
2024,Piauí,Total,Federal,--,--,--,--,--,--,--,--,--,--,--,--,14.0,13.8,12.7,16.3,--
2024,Piauí,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,--,--,14.0,14.2,13.1,14.9,--
2024,Piauí,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,14.4,10.6,9.8,24.6,--
2024,Piauí,Total,Estadual,18.9,9.7,19.5,5.7,3.6,9.9,10.6,11.3,15.5,17.1,20.7,21.2,25.7,26.7,25.4,24.9,--
2024,Piauí,Urbana,Estadual,18.9,9.7,19.4,5.7,3.6,9.9,10.6,11.3,15.4,17.1,20.7,21.2,25.0,26.0,24.6,24.1,--
2024,Piauí,Rural,Estadual,23.8,--,23.8,--,--,--,--,--,24.4,22.6,26.1,22.9,36.9,36.5,37.5,36.8,--
2024,Piauí,Total,Municipal,13.0,7.6,20.4,1.3,3.1,7.3,11.4,14.2,19.5,21.1,20.6,20.2,--,--,--,--,--
2024,Piauí,Urbana,Municipal,12.7,7.6,19.3,1.3,3.2,7.5,11.5,13.9,19.0,20.2,19.3,18.7,--,--,--,--,--
2024,Piauí,Rural,Municipal,13.9,7.5,23.1,1.2,2.7,6.9,11.0,15.1,20.9,23.6,23.8,24.0,--,--,--,--,--
2024,Piauí,Total,Privada,7.4,6.2,8.9,4.3,5.3,6.4,7.6,7.7,8.5,8.2,8.7,10.5,11.2,11.8,12.1,9.4,--
2024,Piauí,Urbana,Privada,7.4,6.2,9.0,4.3,5.3,6.4,7.6,7.7,8.5,8.2,8.7,10.6,11.2,11.9,12.1,9.5,--
2024,Piauí,Rural,Privada,2.0,--,2.0,--,--,--,--,--,3.6,0.0,0.0,4.2,5.9,3.7,11.8,4.2,--
2024,Piauí,Total,Pública,13.4,7.6,20.3,1.3,3.1,7.3,11.3,14.2,19.3,20.7,20.6,20.4,25.4,26.2,25.0,24.7,--
2024,Piauí,Urbana,Pública,13.2,7.6,19.3,1.3,3.3,7.5,11.5,13.8,18.7,19.7,19.6,19.3,24.7,25.6,24.2,23.9,--
2024,Piauí,Rural,Pública,13.9,7.5,23.1,1.2,2.7,6.9,11.0,15.1,21.0,23.6,23.8,24.0,35.6,35.0,35.8,36.1,--
2024,Ceará,Total,Total,5.3,3.1,8.1,1.1,1.9,3.4,4.5,4.8,6.4,7.6,9.2,9.2,13.2,13.5,13.4,12.5,98.0
2024,Ceará,Urbana,Total,5.8,3.6,8.4,1.3,2.3,3.9,5.1,5.4,6.9,8.0,9.5,9.3,13.2,13.6,13.5,12.5,98.0
2024,Ceará,Rural,Total,3.5,1.3,6.5,0.4,0.6,1.3,1.9,2.5,4.1,6.0,7.8,8.4,12.3,12.8,11.9,12.1,--
2024,Ceará,Total,Federal,10.2,--,10.2,--,--,--,--,--,1.2,7.6,13.0,15.6,18.9,17.7,16.4,23.9,--
2024,Ceará,Urbana,Federal,10.2,--,10.2,--,--,--,--,--,1.2,7.6,13.0,15.6,19.1,17.7,16.4,24.5,--
2024,Ceará,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,17.2,17.9,15.8,17.6,--
2024,Ceará,Total,Estadual,10.5,3.1,13.8,0.3,2.6,2.0,3.7,6.6,11.9,10.6,14.4,15.9,13.7,14.1,13.9,13.0,97.6
2024,Ceará,Urbana,Estadual,10.8,1.9,13.1,0.7,1.8,0.8,1.8,4.3,11.4,10.0,12.5,15.7,13.8,14.2,14.1,13.1,97.6
2024,Ceará,Rural,Estadual,9.8,4.2,16.1,0.0,3.2,2.9,5.7,8.7,13.1,12.6,20.7,17.3,12.1,12.6,11.8,12.0,--
2024,Ceará,Total,Municipal,5.2,2.6,8.4,0.6,1.3,2.7,3.8,4.4,6.3,8.0,9.7,9.6,--,--,--,--,--
2024,Ceará,Urbana,Municipal,5.8,3.1,9.0,0.7,1.6,3.2,4.5,5.1,7.1,8.6,10.3,9.9,--,--,--,--,--
2024,Ceará,Rural,Municipal,3.4,1.3,6.4,0.4,0.5,1.3,1.9,2.4,3.9,5.9,7.6,8.2,--,--,--,--,--
2024,Ceará,Total,Privada,5.4,5.0,6.1,2.7,4.0,5.6,6.8,6.2,6.2,5.8,6.4,6.2,6.3,6.8,6.6,5.2,100.0
2024,Ceará,Urbana,Privada,5.4,5.0,6.1,2.7,4.0,5.6,6.8,6.2,6.2,5.8,6.4,6.2,6.3,6.8,6.6,5.2,100.0
2024,Ceará,Rural,Privada,2.7,2.7,2.5,2.1,1.1,4.7,3.3,3.0,8.0,0.0,0.0,0.0,26.7,25.0,26.1,28.6,--
2024,Ceará,Total,Pública,5.3,2.6,8.5,0.6,1.3,2.7,3.8,4.4,6.4,8.0,9.8,9.7,13.8,14.2,14.0,13.2,97.6
2024,Ceará,Urbana,Pública,5.9,3.1,9.1,0.7,1.6,3.2,4.5,5.1,7.1,8.6,10.3,10.1,13.9,14.3,14.1,13.2,97.6
2024,Ceará,Rural,Pública,3.5,1.3,6.5,0.4,0.6,1.3,1.9,2.5,4.1,6.0,7.8,8.4,12.2,12.7,11.8,12.1,--
2024,Rio Grande do Norte,Total,Total,18.4,10.0,28.9,1.5,2.9,7.0,15.8,20.6,32.0,29.6,27.9,24.9,34.0,38.4,33.7,28.1,25.4
2024,Rio Grande do Norte,Urbana,Total,18.2,9.6,28.1,1.3,2.8,6.9,15.3,19.7,31.2,28.8,27.2,24.4,33.8,38.3,33.5,27.9,25.2
2024,Rio Grande do Norte,Rural,Total,19.1,11.5,33.9,2.6,3.3,7.7,17.7,24.8,37.4,34.6,32.8,28.7,38.4,41.8,39.2,34.0,26.8
2024,Rio Grande do Norte,Total,Federal,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,--,--,--,--,21.3,20.3,21.2,19.0,25.0
2024,Rio Grande do Norte,Urbana,Federal,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,--,--,--,--,21.1,19.9,21.1,18.9,24.8
2024,Rio Grande do Norte,Rural,Federal,--,--,--,--,--,--,--,--,--,--,--,--,23.1,23.7,22.4,20.2,26.8
2024,Rio Grande do Norte,Total,Estadual,25.9,12.0,33.6,1.7,4.9,8.3,18.0,21.9,35.7,34.1,33.4,30.9,40.1,44.4,39.5,33.4,--
2024,Rio Grande do Norte,Urbana,Estadual,25.9,12.1,33.4,1.8,4.9,8.5,18.1,21.9,35.3,33.8,33.4,31.0,39.9,44.3,39.3,33.2,--
